TransactionID,CustomerID,Product,Category,Price,Quantity,PaymentType,City,Country,TransactionDate,DiscountApplied,Rating,Browser,Device,SessionDuration,CouponCode,ReturnStatus,Warehouse,ShippingType,ReviewText
911,1812,Dress,,51286,2,NetBanking,Delhi,India,2023-01-01,N,4.94158227516493,Chrome,Mobile,345,OFF20,Returned,WH2,Express,
3637,1038,,Electronics,29840,2,,Mumbai,IN,02/03/2023,Yes,3.8973066210297707,Safari,Desktop,129,YIrSES,Not Returned,WH2,Standard,Average
4626,1929,Shoes,Fashion,36031,3,NetBanking,Delhi,IND,,No,4.901534346802544,,Tablet,279,OFF20,Not Returned,WH2,Express,Good
214,1497,Shoes,,27802,3,,Mumbai,India,2023-01-01,Y,3.5605413222637643,Chrome,Desktop,21,YIrSES,Not Returned,,Standard,
1918,1151,Laptop,Fashion,2185,2,Card,Chennai,IN,2023-01-01,N,4.128505000268755,Safari,,407,SAVE10,,,Express,Good
3527,1675,,Fashion,74740,4,Card,Hyderabad,IN,,N,1.0549591580622248,Edge,Tablet,37,YIrSES,Returned,WH2,Standard,
4270,1702,Laptop,,95287,1,UPI,,India,02/03/2023,Yes,4.594469421626948,Edge,,118,SAVE10,,WH1,Standard,Good
2099,1196,Shoes,Electronics,66082,2,NetBanking,Delhi,,02/03/2023,Yes,1.4135788442374233,Edge,,434,OFF20,Not Returned,WH3,Standard,Average
3301,1466,Shoes,,61091,4,,Chennai,IN,02/03/2023,Y,1.7448535663222842,Safari,,208,OFF20,Returned,WH1,Express,Bad
4036,1429,Headphones,Accessories,19098,1,Cash,Hyderabad,,2023-01-01,N,2.9408349390639255,Chrome,Tablet,227,OFF20,Not Returned,WH1,,Average
2702,1600,Dress,,71377,4,UPI,,IND,2023-01-01,No,4.293174671514285,Safari,,263,SAVE10,Returned,WH1,Express,Bad
902,1770,Shoes,,47982,3,,Hyderabad,IND,02/03/2023,N,1.1194780203329224,,Tablet,123,OFF20,Not Returned,WH2,,Average
2424,1359,Dress,,66167,4,UPI,Delhi,IND,02/03/2023,Yes,4.51339554992027,Safari,,489,YIrSES,,WH2,,Good
3954,1130,,Electronics,98661,2,Card,Delhi,,April 5 2023,,2.457665241146217,Edge,Desktop,99,,Not Returned,WH3,,Average
1640,1915,,Accessories,50996,3,Cash,Mumbai,IN,,,2.4597304997006444,Edge,Tablet,249,,Not Returned,WH1,Standard,
3841,1068,Shoes,Fashion,82191,3,UPI,Mumbai,,,Y,4.518827049209522,Chrome,,63,OFF20,,WH3,Standard,Good
1053,1272,,Fashion,86277,1,,Hyderabad,,,No,4.903297676532176,Edge,,199,OFF20,Returned,WH3,Express,Bad
4586,1931,,Accessories,76601,3,NetBanking,Hyderabad,IND,,N,4.8616270292187505,Safari,,160,,Not Returned,WH2,Standard,Bad
1120,1533,,,38942,3,Cash,,IND,2023-01-01,,3.2497472083274275,,Tablet,172,,Returned,WH2,,
551,1956,Headphones,,39065,4,,Mumbai,IND,April 5 2023,Yes,1.2903391651214302,Chrome,Tablet,29,,,WH2,Express,
4089,1706,Mobile,Electronics,28181,2,UPI,Chennai,,2023-01-01,No,3.5696308532474204,Chrome,Desktop,290,SAVE10,Returned,WH3,Standard,Good
4625,1058,Laptop,Accessories,60413,3,Card,Chennai,IN,,N,4.751475584999957,Edge,Tablet,53,,,WH3,Express,Average
2065,1065,Laptop,Electronics,9773,2,,Hyderabad,India,2023-01-01,Yes,3.486275608160631,Edge,,77,,Returned,WH3,,Bad
893,1132,Headphones,,61302,4,,,IN,,Y,1.9711168718728471,Edge,Tablet,464,YIrSES,Returned,,Standard,Average
4589,1446,Laptop,Fashion,35187,4,Card,Hyderabad,IN,2023-01-01,,3.4560184753754455,Edge,Desktop,351,OFF20,Returned,,Express,Bad
4277,1682,Laptop,Fashion,86860,3,NetBanking,Mumbai,IN,,No,3.5811133159350024,,Desktop,45,OFF20,,,,Bad
440,1354,Headphones,,19570,4,NetBanking,Delhi,,2023-01-01,,4.01011818325877,Chrome,Tablet,121,YIrSES,,WH3,Express,
3042,1461,Mobile,,27474,2,Card,Delhi,,,,1.56750108779553,Chrome,Mobile,397,,Returned,WH3,Express,Good
3579,1724,Mobile,,890,2,Card,,,April 5 2023,No,3.564186840243054,Chrome,,169,SAVE10,Not Returned,WH3,,Good
1131,1231,Shoes,Electronics,95262,1,Card,Mumbai,IN,April 5 2023,,3.421272150366682,Edge,Desktop,158,,,,Express,Bad
1969,1793,Dress,Accessories,27881,3,,Hyderabad,India,2023-01-01,,3.0607854595659756,Chrome,,128,OFF20,Not Returned,WH2,,
1996,1987,Dress,Fashion,64596,4,UPI,Mumbai,India,02/03/2023,No,2.5320262978037626,Chrome,Mobile,338,YIrSES,Not Returned,WH2,Express,Bad
1480,1751,Headphones,Accessories,5380,3,NetBanking,,,02/03/2023,Y,3.6273881314817347,Edge,Mobile,406,OFF20,Returned,,Express,Bad
4219,1087,Mobile,Accessories,47074,3,Card,,,2023-01-01,Yes,4.129537998398835,Edge,,205,OFF20,Returned,,Express,Bad
1941,1056,Shoes,Electronics,23887,1,Card,Mumbai,IND,02/03/2023,N,4.701216444824093,Safari,Tablet,461,YIrSES,Not Returned,,Standard,Average
2710,1098,Headphones,Accessories,14420,3,NetBanking,Hyderabad,IN,2023-01-01,N,2.5471256938310733,,Tablet,111,,Not Returned,WH1,Express,Good
4171,1196,Shoes,Accessories,99541,2,UPI,Chennai,IN,2023-01-01,Y,3.3306056842837695,Edge,Desktop,56,SAVE10,Not Returned,,,
4850,1638,Laptop,,15719,2,Card,,IND,April 5 2023,N,3.0939674575119813,,Desktop,34,,,WH1,,
4511,1293,Dress,,67322,3,,,IN,2023-01-01,No,3.867429641411184,,Desktop,170,OFF20,,WH3,,Bad
1093,1663,Laptop,Accessories,44365,1,,Hyderabad,India,02/03/2023,Y,4.453579110927299,,Tablet,58,OFF20,,WH1,,Average
2217,1855,,,48946,1,Cash,Hyderabad,,2023-01-01,N,4.460275527913229,Chrome,Tablet,60,OFF20,Returned,WH1,Standard,Average
3401,1927,Shoes,Accessories,11065,2,Card,Chennai,India,,,3.965245775575629,,Mobile,93,,,WH2,Standard,Bad
3095,1201,Mobile,,52478,1,Card,,,2023-01-01,No,1.3515325217835854,,Mobile,313,SAVE10,Returned,WH2,,Bad
650,1434,Mobile,Electronics,91769,4,,Hyderabad,IN,02/03/2023,,4.979742877727805,,Mobile,471,SAVE10,,WH2,Standard,Bad
2074,1762,Shoes,Fashion,21473,3,,Hyderabad,IN,,Yes,3.9484461631826115,,Desktop,222,,,WH2,Express,Average
4109,1787,Dress,Electronics,93353,2,,Hyderabad,IN,April 5 2023,Y,1.799891444230858,,Desktop,377,OFF20,,WH3,,
1364,1484,Headphones,,21112,1,NetBanking,,IN,2023-01-01,Y,3.4058942914981185,,Mobile,266,OFF20,Not Returned,WH3,,
1182,1231,Dress,Accessories,32005,1,Cash,Delhi,India,,,3.614087986423434,Chrome,Mobile,319,OFF20,Not Returned,WH2,Standard,Average
3144,1662,Headphones,Electronics,25159,1,UPI,Mumbai,IN,2023-01-01,N,1.3487831959766612,Chrome,Desktop,95,SAVE10,Not Returned,WH2,Express,Bad
281,1312,,Electronics,51036,4,Cash,,India,,,2.5636767815263135,Edge,Mobile,74,SAVE10,Returned,WH2,Standard,Average
4829,1520,,,18613,1,Card,Mumbai,India,,No,3.266227492707458,Safari,,273,,Returned,WH3,Standard,Average
938,1641,Headphones,Accessories,33472,3,UPI,,India,April 5 2023,,2.7237685263536484,,Mobile,299,YIrSES,,WH3,Express,
3048,1508,Laptop,,83977,2,Cash,Delhi,,April 5 2023,N,3.2845861798323455,Safari,Desktop,57,OFF20,,WH2,Standard,
1858,1151,Mobile,Electronics,17595,3,UPI,Mumbai,IND,2023-01-01,Yes,3.254504164247586,Edge,Tablet,459,OFF20,Returned,WH3,,Average
2239,1044,Mobile,,12150,3,NetBanking,,,2023-01-01,Y,3.7944575752290586,Safari,Mobile,141,OFF20,Returned,WH1,,Good
3449,1021,,Electronics,6613,2,,Mumbai,IN,,Yes,4.563879078431955,Safari,Tablet,334,SAVE10,,WH2,,Average
3210,1375,Laptop,Fashion,67884,1,NetBanking,Delhi,India,2023-01-01,No,3.222321979072752,Chrome,Desktop,87,YIrSES,Not Returned,WH2,Express,Average
1136,1540,Mobile,Fashion,91096,2,UPI,,India,April 5 2023,Y,3.953167782039086,Safari,Mobile,349,OFF20,Returned,WH1,Express,
891,1473,Dress,Accessories,62643,2,Cash,Mumbai,IN,02/03/2023,Y,3.4987211727996095,,Tablet,392,,Not Returned,,,Bad
3202,1925,Dress,,16724,3,Card,Mumbai,IN,02/03/2023,No,4.1911259191087415,Edge,Desktop,202,,Not Returned,,Express,
3355,1657,Mobile,Accessories,91955,4,Card,,,April 5 2023,,1.839419727490955,Safari,Tablet,312,,,,,Good
75,1158,Laptop,Fashion,66202,3,UPI,,,2023-01-01,,3.7468493827731404,Edge,Desktop,448,SAVE10,Returned,WH2,,Bad
123,1259,Mobile,Electronics,31708,1,Card,Delhi,,April 5 2023,Yes,2.030711256156815,,Tablet,213,OFF20,,WH1,Standard,Bad
1554,1423,Mobile,,15433,4,Cash,Mumbai,India,,Yes,2.8985942882289186,,,117,SAVE10,,WH2,Express,Average
1748,1622,,,26836,1,,Hyderabad,IN,April 5 2023,,4.642188399088417,Chrome,Desktop,479,,,WH3,Express,Average
3726,1915,Mobile,Fashion,17828,1,UPI,,,,Y,1.1327655263312688,,Tablet,154,OFF20,Not Returned,WH3,,Good
4728,1562,Laptop,Accessories,10900,3,,Mumbai,IND,April 5 2023,N,4.782597413415431,Chrome,Desktop,424,OFF20,Not Returned,WH1,Express,Average
4197,1911,Shoes,Fashion,22555,1,Card,Hyderabad,IND,April 5 2023,N,4.453572982600422,Edge,Desktop,226,OFF20,,,,Average
2858,1102,,Fashion,17010,2,UPI,Hyderabad,,02/03/2023,No,2.320108958083503,Chrome,Desktop,415,YIrSES,Not Returned,,Standard,Average
3874,1163,Mobile,Electronics,88994,1,UPI,Mumbai,,2023-01-01,No,1.7362788145332653,Edge,,121,YIrSES,Not Returned,WH3,,
4674,1593,,Fashion,50305,1,UPI,Chennai,IND,April 5 2023,,1.895930186026233,Safari,,258,OFF20,Returned,WH1,Standard,
2401,1374,,,6983,4,Cash,Delhi,,April 5 2023,No,3.030223111561597,,,133,OFF20,Not Returned,WH1,Standard,Good
3519,1621,Headphones,,595,3,NetBanking,Mumbai,IND,02/03/2023,No,1.47848287328621,Safari,Mobile,249,YIrSES,Returned,WH1,Standard,Average
782,1665,Laptop,,77853,1,UPI,Chennai,India,02/03/2023,N,3.1749799263493053,,Mobile,481,SAVE10,Not Returned,WH1,,Good
1217,1707,Laptop,Accessories,19959,4,Cash,Mumbai,IN,02/03/2023,Y,3.0518364015079413,Safari,,318,OFF20,,WH3,Express,
2204,1365,Dress,Accessories,90218,3,Cash,Hyderabad,IN,April 5 2023,Y,3.4208614160308866,Edge,Mobile,433,,Not Returned,,Standard,Good
420,1025,Dress,Electronics,15682,4,UPI,Mumbai,IND,02/03/2023,No,4.5126337647013735,,Desktop,220,OFF20,,WH1,,
3038,1695,Shoes,Accessories,3705,2,Cash,,IN,2023-01-01,No,2.298738339177451,,Mobile,126,SAVE10,Returned,WH1,Standard,
346,1999,Mobile,Electronics,88251,4,NetBanking,Chennai,IN,2023-01-01,Y,3.2116513068828554,Chrome,,329,YIrSES,Not Returned,WH3,Standard,Bad
4571,1286,Headphones,Electronics,99780,4,,,IN,2023-01-01,Y,1.6436078941273413,Chrome,Desktop,129,,Returned,WH3,Standard,Average
3602,1152,Shoes,,76132,2,,Hyderabad,India,,N,4.0986186639890905,,Tablet,6,YIrSES,,,Standard,Good
45,1873,Mobile,Accessories,72384,3,,Mumbai,IN,2023-01-01,N,3.856263701912985,Edge,,228,,Returned,WH2,Express,Average
1662,1815,,Electronics,20255,1,Cash,Delhi,,April 5 2023,,1.7829298623652927,Chrome,Mobile,159,SAVE10,,WH3,Standard,Good
4672,1542,,,42154,4,Cash,Mumbai,,,N,3.54348789882887,Chrome,Mobile,164,,Not Returned,WH2,Standard,Good
2183,1106,,Electronics,30815,4,Card,Hyderabad,India,,,2.7901564078190626,Safari,,151,YIrSES,Not Returned,WH1,Standard,Good
4095,1561,Shoes,Electronics,86271,4,UPI,Delhi,India,2023-01-01,Y,2.5352720554931643,Safari,Tablet,450,YIrSES,Returned,WH2,Express,Bad
1446,1694,Shoes,Accessories,96641,2,Cash,Delhi,IND,April 5 2023,N,4.458237318127853,Safari,Tablet,103,OFF20,Not Returned,,Standard,
2480,1779,Headphones,Electronics,63797,4,UPI,Mumbai,IN,02/03/2023,No,1.3016557762836851,Edge,Tablet,30,,,WH3,,Average
118,1615,Headphones,Electronics,25968,4,,Chennai,IN,2023-01-01,,2.2002680076762786,Chrome,Desktop,54,,Returned,WH3,Express,Good
894,1908,Dress,,21954,3,NetBanking,Chennai,IND,,No,1.5817802226134754,,Tablet,56,OFF20,Returned,WH1,Express,Bad
3252,1207,Laptop,Accessories,42725,3,Card,Mumbai,India,April 5 2023,,4.9590871592569545,Edge,Desktop,163,,,WH2,Standard,
521,1189,,,45710,3,UPI,,IN,April 5 2023,No,4.572998375901073,Chrome,,13,SAVE10,Not Returned,WH3,Express,
3547,1504,Mobile,Accessories,26592,3,NetBanking,Delhi,IN,,,3.489363645700656,,Tablet,53,,Returned,WH1,Standard,
2289,1252,,Accessories,54817,3,NetBanking,Hyderabad,IN,,Y,3.5589135627558406,,,178,SAVE10,Not Returned,WH3,Standard,
806,1366,Mobile,Electronics,54717,1,UPI,Mumbai,,02/03/2023,,2.6802832227986495,Safari,Desktop,380,,Not Returned,WH3,Standard,
4182,1206,Shoes,Fashion,1075,1,Cash,Delhi,IND,02/03/2023,No,2.7669592982359053,Edge,,154,SAVE10,Not Returned,WH3,,Bad
4,1322,Mobile,Accessories,59056,1,Card,Mumbai,India,2023-01-01,Yes,3.204962006545572,Safari,,182,,Not Returned,WH2,,
2938,1037,Mobile,Accessories,75695,2,,Delhi,,April 5 2023,N,4.554702233053919,Chrome,,57,YIrSES,Returned,,Standard,Average
186,1340,Headphones,,94862,3,UPI,Delhi,India,,,3.512850005494263,Edge,,242,SAVE10,,WH2,,Good
3100,1347,Headphones,,45423,1,,Delhi,India,,Yes,2.1887889992457734,Safari,Tablet,203,OFF20,,WH3,,Good
4397,1059,Dress,,66225,2,NetBanking,Chennai,IND,,No,3.272190904239574,Safari,Mobile,277,,Not Returned,,,Good
4087,1842,Laptop,Accessories,39786,3,,,India,,N,4.081532284361685,,Desktop,218,SAVE10,Not Returned,WH3,,
536,1740,Laptop,Electronics,41470,3,Card,Hyderabad,IND,02/03/2023,,1.3551871530593673,Edge,Desktop,69,,,WH1,Express,Bad
1317,1926,Dress,Electronics,14124,1,,,,April 5 2023,,4.123729962875997,,Desktop,85,SAVE10,,WH2,Standard,Average
1835,1272,Laptop,Fashion,93192,2,Card,,IN,02/03/2023,,3.667151250265216,Chrome,Desktop,251,,,,,Bad
439,1550,Mobile,,5083,1,NetBanking,Mumbai,IN,,,3.2043194917426923,Edge,Mobile,481,SAVE10,,WH3,Express,Good
2146,1313,Dress,Fashion,47944,1,Card,Chennai,,,Y,1.5524191886841017,,Mobile,272,YIrSES,,WH2,Standard,Bad
750,1868,Shoes,Electronics,53659,3,UPI,,IND,,N,4.81632324551358,Chrome,Tablet,354,OFF20,Returned,WH2,Standard,Average
2090,1482,Headphones,Electronics,85286,2,NetBanking,Chennai,India,02/03/2023,N,3.9483475726368025,Edge,Desktop,7,YIrSES,,WH2,,Good
1636,1836,Dress,Fashion,38820,1,,Hyderabad,IND,,,2.63005301880759,Chrome,,177,OFF20,Returned,WH2,,Average
1730,1424,Dress,Electronics,69641,1,,Chennai,IN,2023-01-01,Y,2.1137562200729447,Safari,,19,SAVE10,Returned,,Standard,Good
1524,1601,Mobile,Fashion,70824,4,NetBanking,Mumbai,IND,02/03/2023,Yes,1.6614887385792971,Safari,Desktop,84,SAVE10,Returned,WH2,Standard,Bad
672,1116,,Electronics,32978,4,Cash,Mumbai,,,,2.597014744703704,,,224,YIrSES,,WH3,,
3619,1361,Mobile,,54073,2,,Hyderabad,IN,02/03/2023,Yes,3.884129151413084,,Desktop,127,YIrSES,,WH1,Standard,
4181,1460,Laptop,,52112,4,Card,Mumbai,,2023-01-01,,2.560981493895881,Safari,Desktop,56,OFF20,Returned,WH1,Standard,Good
4741,1584,Dress,Accessories,31272,4,Card,Chennai,IND,02/03/2023,Y,1.4415949637541718,Safari,Tablet,128,OFF20,Returned,WH2,Standard,Bad
1953,1876,Headphones,Electronics,21490,4,UPI,Mumbai,India,2023-01-01,No,2.651220104998247,Chrome,Tablet,19,YIrSES,,WH3,Standard,Bad
2808,1455,Headphones,,2305,2,,Chennai,IND,April 5 2023,Y,3.2417227483022746,Edge,,144,YIrSES,Returned,WH1,,Bad
1982,1185,Dress,Accessories,15010,2,UPI,Delhi,,April 5 2023,No,4.247519995733915,,Desktop,312,OFF20,,WH2,,
2222,1737,,Fashion,73199,1,,Mumbai,India,April 5 2023,Yes,1.7136037097722956,Chrome,Desktop,496,OFF20,,WH2,Standard,
2854,1630,Laptop,Fashion,64188,1,Card,,,April 5 2023,Y,2.244147582348767,Edge,Tablet,139,OFF20,Not Returned,WH3,,Good
3684,1749,Shoes,,3859,1,Card,,IN,2023-01-01,No,3.355822840814683,Safari,Tablet,302,OFF20,,WH3,Standard,Average
3147,1324,Dress,,97513,3,UPI,Chennai,IND,,,3.379451915145012,Chrome,Mobile,107,YIrSES,,WH2,,Good
2331,1725,Shoes,Accessories,16133,2,Cash,Delhi,IN,April 5 2023,N,4.2189515794230115,,Tablet,167,OFF20,Not Returned,WH1,Standard,
1460,1539,Laptop,Electronics,73863,2,Card,Delhi,IND,2023-01-01,N,3.701612962468241,Chrome,Mobile,380,,Not Returned,WH2,,
201,1206,Dress,Accessories,11738,1,Cash,Mumbai,,,No,2.7555525409877237,Safari,Desktop,78,OFF20,Returned,WH3,,
1139,1989,Dress,Fashion,16722,1,NetBanking,Delhi,IN,,No,4.485743427420264,Safari,,284,YIrSES,,,Standard,Bad
3903,1140,Shoes,Fashion,36061,1,UPI,Delhi,,,,2.6860682958502204,,Desktop,488,OFF20,Not Returned,,Standard,
4090,1417,Headphones,Electronics,22174,4,,Chennai,India,02/03/2023,Y,1.8209331064210823,Edge,,203,YIrSES,,WH1,Express,Bad
2434,1963,,Electronics,83118,2,NetBanking,Chennai,,02/03/2023,No,1.075087871880847,Edge,Mobile,5,OFF20,Returned,,Express,Good
715,1557,Shoes,Accessories,1474,1,Card,Chennai,IND,2023-01-01,,2.5876423941115423,,Desktop,117,,Not Returned,WH1,Express,
4004,1936,Headphones,,84318,1,,Chennai,India,02/03/2023,No,1.5339002481056347,Chrome,Desktop,342,SAVE10,Returned,WH2,Express,Good
1926,1945,Shoes,Accessories,57223,2,Cash,Chennai,IN,02/03/2023,Y,4.879331597819788,Edge,,448,,Not Returned,WH2,Express,Bad
3309,1871,Headphones,Fashion,71005,2,Card,Hyderabad,IND,April 5 2023,Yes,3.3085935402544373,Edge,Mobile,264,,Not Returned,,Express,Average
1668,1456,Dress,Accessories,91819,4,Cash,Mumbai,India,,No,2.948754125114506,,Mobile,389,YIrSES,Returned,WH3,,Average
1220,1786,Shoes,,61616,2,UPI,Hyderabad,IND,02/03/2023,,4.877088763075942,Edge,Mobile,499,YIrSES,Returned,WH1,Standard,Bad
3321,1272,Shoes,,42597,4,NetBanking,Chennai,IN,,Y,1.294469368995402,Safari,Mobile,43,SAVE10,,,Standard,
1669,1887,Mobile,Electronics,18435,2,Card,Hyderabad,India,2023-01-01,,4.227459096374256,,Mobile,70,,Not Returned,WH3,Express,Bad
4265,1976,Shoes,Fashion,10177,2,,Hyderabad,IND,April 5 2023,,2.839322109625778,Chrome,Mobile,126,SAVE10,Returned,WH3,,
477,1638,Laptop,,53022,1,NetBanking,Mumbai,,2023-01-01,No,2.928227714486508,Safari,Mobile,190,OFF20,Returned,WH3,Standard,Good
1180,1758,Shoes,Electronics,28602,1,,Chennai,India,,,4.0201883660350415,Safari,Desktop,167,YIrSES,Not Returned,WH3,Standard,Good
838,1483,Dress,,20405,4,NetBanking,Chennai,India,2023-01-01,Y,3.804199700342815,,Desktop,138,SAVE10,,WH1,,Bad
4540,1944,Mobile,,81154,2,Card,Hyderabad,India,2023-01-01,Y,1.9477412650764818,Safari,Desktop,156,OFF20,Returned,WH3,,Average
532,1403,Dress,,86709,2,Card,Mumbai,IND,2023-01-01,Yes,3.157377364264888,Safari,Tablet,386,SAVE10,Returned,,Standard,Good
1567,1728,Mobile,Accessories,34591,4,Card,,IN,02/03/2023,Yes,3.815235936517908,,Desktop,337,SAVE10,,,Standard,Good
4114,1813,Laptop,Accessories,66873,2,NetBanking,,IND,2023-01-01,No,3.9612850600157112,Safari,Desktop,427,OFF20,,WH3,Express,Bad
342,1604,Shoes,Accessories,74856,4,,,India,2023-01-01,Yes,4.694529360874343,Safari,Mobile,394,SAVE10,Returned,,,Bad
3442,1028,,,59837,1,UPI,Delhi,,April 5 2023,Y,4.581904800573841,Safari,,88,SAVE10,,WH3,,
4693,1739,Mobile,Electronics,67239,3,Card,Hyderabad,IND,2023-01-01,Y,1.8430828720283792,,Tablet,479,OFF20,,WH1,,Bad
4599,1645,Shoes,Accessories,80668,4,,Delhi,India,April 5 2023,N,1.4099384726110982,Chrome,Tablet,343,YIrSES,Returned,WH1,Standard,Good
528,1474,,Fashion,48028,2,NetBanking,Hyderabad,,,N,4.047356765567621,,Mobile,383,OFF20,,WH1,Standard,Average
4911,1431,Headphones,,125,2,,,,02/03/2023,Yes,3.110905252509608,Safari,,328,SAVE10,Returned,WH3,Express,Bad
1405,1128,Mobile,,77811,3,Card,Chennai,IND,2023-01-01,Yes,1.5369327206955488,,Mobile,499,YIrSES,Returned,WH2,Standard,
3132,1422,Shoes,Electronics,32428,4,,Delhi,IND,April 5 2023,N,1.0242915747046855,,Mobile,176,YIrSES,Returned,,Express,Bad
4871,1354,Mobile,Electronics,40651,1,NetBanking,Hyderabad,India,April 5 2023,N,1.6623301132148427,,,130,YIrSES,,WH1,Express,
4727,1169,Dress,Accessories,73535,4,UPI,Chennai,IND,,No,4.686607590416164,Edge,Tablet,356,YIrSES,,,Standard,Good
3959,1752,,Electronics,60433,1,NetBanking,Delhi,IND,2023-01-01,N,4.0156606487234265,Safari,Tablet,2,YIrSES,Not Returned,,,
1041,1087,Headphones,Fashion,6463,3,,,,April 5 2023,,2.4179425514454307,Edge,Tablet,409,YIrSES,,,Express,Average
428,1405,Dress,,31431,4,UPI,,IND,April 5 2023,,1.4056919994218302,Edge,Tablet,18,,Not Returned,,Express,
4613,1342,Mobile,,6895,3,Card,Hyderabad,India,April 5 2023,Yes,1.9358920243834126,Safari,Tablet,427,OFF20,Returned,WH1,,
2444,1926,,Fashion,6952,4,,,India,2023-01-01,No,4.790575311769594,Edge,Desktop,66,,,WH3,Standard,Bad
4641,1321,,Electronics,44768,3,Cash,,,April 5 2023,,1.9968519168122913,Chrome,Tablet,457,YIrSES,Returned,WH2,Express,Bad
3198,1505,Laptop,Electronics,87532,3,NetBanking,Chennai,IND,02/03/2023,No,3.0032178492567665,Edge,,86,YIrSES,Returned,,Standard,
93,1357,Mobile,Electronics,53476,3,UPI,,IN,,No,2.144823861627216,Edge,Desktop,225,SAVE10,,WH2,Standard,Bad
195,1762,Headphones,Accessories,3316,2,,Mumbai,India,April 5 2023,N,4.34267800215823,,Tablet,158,SAVE10,Not Returned,WH2,Express,Good
4947,1524,Mobile,Fashion,54710,1,,Chennai,India,April 5 2023,Yes,3.4352097819816096,Safari,Mobile,452,SAVE10,Returned,WH1,,Average
2789,1245,Dress,Electronics,77521,4,UPI,Chennai,IN,,,2.4941126456790363,,,306,YIrSES,,WH3,Express,Good
602,1922,Shoes,Accessories,51300,1,Cash,Hyderabad,IN,April 5 2023,Yes,2.2744045384635596,,Desktop,142,SAVE10,Not Returned,WH2,Standard,Good
948,1864,,Accessories,97007,1,,Hyderabad,IND,02/03/2023,N,3.075426315911074,Edge,Tablet,440,SAVE10,Not Returned,WH2,,Bad
2218,1418,Shoes,Fashion,12046,4,,Mumbai,,April 5 2023,Y,1.430486426382172,Chrome,Mobile,268,YIrSES,Not Returned,WH2,,Good
4019,1865,Laptop,,11534,4,UPI,Chennai,India,April 5 2023,No,4.656015432354485,,,466,OFF20,Returned,WH1,,Good
2708,1670,Mobile,,57527,4,UPI,Mumbai,India,2023-01-01,Yes,4.3557052137871155,Safari,Mobile,175,OFF20,Not Returned,WH1,Standard,
1376,1570,Laptop,Fashion,74936,2,,Mumbai,IN,April 5 2023,,3.1261020038104297,Chrome,Tablet,168,YIrSES,Returned,WH2,Express,Bad
4804,1716,Headphones,Electronics,2123,4,,Chennai,,02/03/2023,N,4.8667364104509225,Chrome,,420,SAVE10,,WH2,Express,Bad
734,1790,Shoes,Fashion,6000,3,Cash,Chennai,IND,,Y,1.0938315507165979,Edge,,20,,Not Returned,WH3,Standard,Good
2572,1902,Mobile,Electronics,34496,3,Card,Delhi,India,April 5 2023,Yes,2.7492640454954533,Chrome,Desktop,187,,,WH3,Express,
3201,1019,,Fashion,48036,3,NetBanking,Chennai,,,Yes,2.833461718528173,Edge,,359,SAVE10,Returned,WH2,Standard,
3531,1731,Laptop,Electronics,47743,1,Card,,India,2023-01-01,N,1.8640548793162757,,Tablet,462,SAVE10,,WH1,,Good
2370,1890,Shoes,,75523,2,Cash,Chennai,IND,02/03/2023,N,1.4282105488159225,,,308,OFF20,,,Standard,Good
1088,1663,Mobile,,49874,3,Cash,Hyderabad,India,02/03/2023,Y,3.4957400930738616,,Desktop,293,YIrSES,Not Returned,WH3,Standard,Good
2452,1653,,Electronics,93644,2,UPI,Delhi,India,,,1.2921557744235317,Edge,Mobile,55,SAVE10,,WH3,Standard,Average
1838,1348,Laptop,Electronics,73794,2,NetBanking,Mumbai,IN,02/03/2023,No,1.5971801347163903,Edge,Desktop,296,SAVE10,Returned,WH1,Standard,
4022,1809,Dress,Accessories,75404,2,UPI,,India,02/03/2023,Yes,1.553873056513647,Safari,Desktop,376,OFF20,,WH3,Standard,Average
579,1197,Shoes,Electronics,60276,3,,,IND,,Y,2.139928409505755,Chrome,,160,YIrSES,,,Express,Average
2982,1681,Laptop,Electronics,66741,1,Card,Chennai,IND,2023-01-01,No,2.9146376530157503,Chrome,Mobile,197,,Not Returned,WH3,Express,
2761,1226,,Fashion,83871,2,NetBanking,Chennai,,April 5 2023,Yes,3.048636590710369,Chrome,Mobile,124,OFF20,,WH1,Standard,Average
1772,1405,Shoes,Fashion,3177,1,Cash,Delhi,,02/03/2023,No,2.363722420312816,,Mobile,251,SAVE10,Returned,WH3,,Good
3963,1224,Laptop,Electronics,67340,3,UPI,Delhi,,2023-01-01,N,3.1692514904010083,,,270,OFF20,Returned,,,Good
908,1818,,,56042,3,,Mumbai,IND,,Yes,4.0296986828501735,,,22,SAVE10,,WH1,,Good
3119,1349,Shoes,Accessories,285,3,NetBanking,Hyderabad,,April 5 2023,,2.094782169589612,Chrome,Mobile,172,OFF20,Returned,,Express,Good
4857,1469,Dress,Fashion,86520,1,UPI,Mumbai,IND,2023-01-01,N,4.899672605764443,,Tablet,255,OFF20,,,Standard,Average
2118,1814,Mobile,Accessories,53271,2,UPI,Hyderabad,IN,April 5 2023,N,3.088143184915744,Chrome,Tablet,484,OFF20,Returned,WH1,Standard,Average
